patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,gender_code,location_id
RE49711,0,fl:si_ln:saxena-3,Siddharth,Saxena,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7546307,0,fl:ja_ln:terrell-10,James Richard,"Terrell, II",M,f1923f32-16c7-11ed-9b5f-1234bde3cd05
8594441,0,fl:ga_ln:king-6,Gary C.,King,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12315131,0,fl:se_ln:dogru-1,Selim,Dogru,M,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
8095761,2,fl:ba_ln:wagner-3,Barry A.,Wagner,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10769076,4,fl:ol_ln:giroux-2,Olivier,Giroux,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7966361,1,fl:pa_ln:chaurasia-2,Pankaj,Chaurasia,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7620210,1,fl:an_ln:kugler-1,Anders M.,Kugler,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9892548,0,fl:da_ln:seibert-5,Daniel Johannes,Seibert,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
7426597,3,fl:we_ln:huang-87,Wei-Je,Huang,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11495568,2,fl:do_ln:templeton-3,Don,Templeton,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12260486,0,fl:jo_ln:burgess-14,John,Burgess,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10573071,5,fl:da_ln:luebke-3,David Patrick,Luebke,M,02bfdd25-16c8-11ed-9b5f-1234bde3cd05
9176909,0,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9858221,3,fl:sa_ln:duncan-1,Samuel H.,Duncan,M,05dbfa0a-16c8-11ed-9b5f-1234bde3cd05
9454792,2,fl:ju_ln:qiu-9,Jun,Qiu,F,5f9642f0-16c8-11ed-9b5f-1234bde3cd05
11392829,8,fl:ma_ln:patel-93,Manan,Patel,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11747455,1,fl:li_ln:yang-239,Lin,Yang,M,829203a4-49af-11ed-9879-1234bde3cd05
7068278,2,fl:je_ln:irwin-1,Jeffrey J.,Irwin,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8996846,2,fl:ma_ln:harris-32,Mark J.,Harris,M,b38b1284-16c7-11ed-9b5f-1234bde3cd05
11113790,1,fl:jo_ln:spjut-1,Josef Bo,Spjut,M,c1c0cebd-16c7-11ed-9b5f-1234bde3cd05
10600141,4,fl:ja_ln:mawdsley-1,Jason Robert,Mawdsley,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11922558,0,fl:we_ln:chen-24,Wenzheng,Chen,U,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
10114755,0,fl:sc_ln:ricketts-1,Scott,Ricketts,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
11108704,2,fl:la_ln:dennison-2,Larry Robert,Dennison,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10825232,6,fl:ig_ln:llamas-1,Ignacio,Llamas,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10275275,3,fl:ph_ln:johnson-3,Philip Browning,Johnson,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11698869,5,fl:wi_ln:gandhi-1,Wish,Gandhi,F,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9310872,0,fl:il_ln:aelion-1,Ilan,Aelion,M,8f94a78e-16c8-11ed-9b5f-1234bde3cd05
7477091,0,fl:jo_ln:nickolls-1,John R.,Nickolls,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9164134,0,fl:wi_ln:dally-2,William J.,Dally,M,c7e001c0-16c7-11ed-9b5f-1234bde3cd05
9723216,0,fl:ra_ln:aggarwal-4,Rajat,Aggarwal,M,892a50fb-16c8-11ed-9b5f-1234bde3cd05
7570273,0,fl:ab_ln:dewaal-1,Abraham Benjamin,de Waal,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10573061,1,fl:an_ln:patney-1,Anjul,Patney,U,816d24e6-16c8-11ed-9b5f-1234bde3cd05
12316863,0,fl:yo_ln:wu-78,Yong,Wu,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9639474,0,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11816482,0,fl:br_ln:boswell-3,Brent R.,Boswell,M,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
8983223,1,fl:pr_ln:sohani-1,Prashant,Sohani,M,5e4daa29-16c8-11ed-9b5f-1234bde3cd05
8860737,2,fl:st_ln:oberman-1,Stuart F.,Oberman,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
12332079,1,fl:ga_ln:collins-14,Galen,Collins,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
9830741,0,fl:em_ln:kilgariff-1,Emmett M.,Kilgariff,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11219824,1,fl:da_ln:d'mello-1,Darrin,D'Mello,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11893423,12,fl:pr_ln:joginipally-2,Praveen,Joginipally,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7490208,1,fl:jo_ln:berendsen-1,John W.,Berendsen,M,1e5e3fe0-16c8-11ed-9b5f-1234bde3cd05
8923385,1,fl:pr_ln:venkatapuram-1,Prahlad,Venkatapuram,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9484115,8,fl:zh_ln:jiang-134,Zhenye,Jiang,U,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9035957,1,fl:ch_ln:mills-21,Christopher,Mills,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
12217151,2,fl:ti_ln:ku-7,Ting,Ku,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11501467,3,fl:mo_ln:mcguire-1,Morgan,McGuire,M,05ddf7bb-16c8-11ed-9b5f-1234bde3cd05
8588305,1,fl:zh_ln:jiang-188,Zheng Wei,Jiang,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9804885,7,fl:ar_ln:danskin-1,Arthur Merlin,Danskin,M,15c69712-16c8-11ed-9b5f-1234bde3cd05
11176682,1,fl:ji_ln:chen-582,Jianjun,Chen,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10444280,3,fl:am_ln:sanghani-1,Amit,Sanghani,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8806100,1,fl:ro_ln:chapman-19,Robert William,Chapman,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
8068181,0,fl:jo_ln:white-81,Jonathan,White,M,8f94a78e-16c8-11ed-9b5f-1234bde3cd05
6825843,1,fl:ha_ln:feldmanzatz-1,Harold Robert,Feldman Zatz,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10860859,2,fl:ja_ln:kautz-1,Jan,Kautz,F,0ea025b8-16c8-11ed-9b5f-1234bde3cd05
D600738,3,fl:gl_ln:wernig-1,Glenn,Wernig,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11682199,0,fl:te_ln:karras-1,Tero Tapani,Karras,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
10481203,0,fl:sh_ln:sarangi-1,Shantanu,Sarangi,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
11443475,1,fl:ja_ln:boksansky-1,Jakub,Boksansky,M,145cee04-16c8-11ed-9b5f-1234bde3cd05
8522190,1,fl:bo_ln:yang-37,Bo,Yang,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10310973,2,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11880466,1,fl:ry_ln:speiser-1,Ryan,Speiser,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7307628,0,fl:ch_ln:goodman-15,Christopher James,Goodman,M,1d3ed933-16c8-11ed-9b5f-1234bde3cd05
9378139,5,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9633469,6,fl:ti_ln:aila-1,Timo Oskari,Aila,M,5f95bb9a-16c8-11ed-9b5f-1234bde3cd05
D702684,9,fl:an_ln:bell-14,Andrew,Bell,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
12159417,4,fl:ch_ln:yang-781,Cheng-Chieh,Yang,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8180998,1,fl:ch_ln:lamb-17,Christopher,Lamb,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8190937,1,fl:ma_ln:pereira-24,Mark,Pereira,M,2119e392-16c8-11ed-9b5f-1234bde3cd05
10068549,1,fl:ti_ln:bornemisza-2,Timothy,Bornemisza,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8411105,0,fl:ed_ln:hutchins-3,Edward A.,Hutchins,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12318935,1,fl:ba_ln:sundaralingam-1,Balakumar,Sundaralingam,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
8732713,4,fl:ni_ln:wang-14,Nicholas,Wang,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
8346807,0,fl:mi_ln:diamond-6,Michael B.,Diamond,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
9148544,1,fl:an_ln:dalvi-1,Anup Ashok,Dalvi,M,119ae6d0-16c8-11ed-9b5f-1234bde3cd05
8522000,2,fl:br_ln:coon-1,Brett W.,Coon,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8121221,0,fl:ti_ln:kuo-43,Timothy C.,Kuo,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
11934959,3,fl:ka_ln:sapra-2,Karan,Sapra,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8472372,0,fl:ha_ln:dulai-1,Harjinder,Dulai,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
7545741,3,fl:as_ln:jha-11,Ashutosh K.,Jha,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8583724,1,fl:ro_ln:herken-1,Rolf,Herken,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
10298422,3,fl:jo_ln:poulton-1,John W.,Poulton,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
9952977,3,fl:ra_ln:selvanesan-2,Rajeshwaran,Selvanesan,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
11340701,2,fl:ni_ln:avadhanam-1,Niranjan,Avadhanam,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
6532013,1,fl:da_ln:kirk-5,David B.,Kirk,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9245601,3,fl:jo_ln:edmondson-3,John H.,Edmondson,M,05dc2e20-16c8-11ed-9b5f-1234bde3cd05
11926346,3,fl:ro_ln:aviv-3,Rotem,Aviv,F,1893009c-16c8-11ed-9b5f-1234bde3cd05
11886262,5,fl:sa_ln:nayak-20,Santosh,Nayak,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12272152,2,fl:sa_ln:oh-74,Sangmin,Oh,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6342888,3,fl:mi_ln:yang-266,Mingjian,Yang,U,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8707081,2,fl:ad_ln:levinthal-1,Adam E.,Levinthal,M,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
11676364,5,fl:mi_ln:park-158,Minwoo,Park,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7890925,0,fl:da_ln:wyatt-11,David,Wyatt,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8055856,1,fl:jo_ln:nickolls-1,John R.,Nickolls,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
11885907,6,fl:jo_ln:pehserl-1,Joachim,Pehserl,M,bb6d203d-16c7-11ed-9b5f-1234bde3cd05
10866806,2,fl:ma_ln:patel-93,Manan,Patel,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9292904,0,fl:ca_ln:ruggiero-1,Carl J.,Ruggiero,M,c111042f-16c7-11ed-9b5f-1234bde3cd05
7534145,1,fl:pe_ln:ammann-1,Peter,Ammann,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7804499,0,fl:st_ln:molnar-1,Steven E.,Molnar,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
12182694,3,fl:gr_ln:heinrich-2,Greg,Heinrich,M,14a49161-16c8-11ed-9b5f-1234bde3cd05
7889208,3,fl:ha_ln:zatz-1,Harold Robert Feldman,Zatz,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
7369133,0,fl:ja_ln:vandyke-9,James M.,Van Dyke,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11668750,5,fl:sh_ln:sarangi-1,Shantanu,Sarangi,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
10112115,4,fl:ni_ln:singh-16,Nidhi,Singh,F,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
10002586,3,fl:st_ln:pescador-1,Stefano A.,Pescador,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7812737,0,fl:ma_ln:hunter-15,Matthew A.,Hunter,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11392829,0,fl:je_ln:pool-6,Jeff,Pool,M,03373085-16c8-11ed-9b5f-1234bde3cd05
11851015,1,fl:sa_ln:sivaraman-5,Sakthivel,Sivaraman,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12170757,3,fl:we_ln:feng-41,Wei,Feng,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
11863832,1,fl:fr_ln:diard-1,Franck R.,Diard,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9142005,0,fl:ma_ln:lukyanov-1,Maxim,Lukyanov,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7466322,0,fl:he_ln:moreton-1,Henry Packard,Moreton,M,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
9098383,5,fl:em_ln:kilgariff-1,Emmett M.,Kilgariff,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8726205,0,fl:am_ln:khan-12,Amanulla,Khan,M,371ed099-16c8-11ed-9b5f-1234bde3cd05
6342888,9,fl:ni_ln:foskett-1,Nicholas J.,Foskett,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
8949841,1,fl:ol_ln:giroux-2,Olivier,Giroux,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6778176,0,fl:jo_ln:lindholm-5,John Erik,Lindholm,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
8941676,1,fl:em_ln:kilgariff-1,Emmett M.,Kilgariff,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12055412,0,fl:am_ln:akbarzadeh-1,Amir,Akbarzadeh,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10504273,0,fl:lu_ln:kettner-1,Lutz,Kettner,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
5754866,0,fl:cu_ln:priem-1,Curtis,Priem,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
12111842,2,fl:ni_ln:kerr-3,Nigel,Kerr,M,bd135972-16c7-11ed-9b5f-1234bde3cd05
8687503,6,fl:sa_ln:nanda-10,Sameer,Nanda,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7961197,2,fl:da_ln:morey-1,David R.,Morey,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
11055381,3,fl:wa_ln:lopes-2,Ward,Lopes,M,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
11004178,2,fl:dm_ln:duka-1,Dmitry,Duka,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10008043,3,fl:ge_ln:slavenburg-2,Gerrit A.,Slavenburg,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
10152329,3,fl:sh_ln:gadre-2,Shirish,Gadre,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
10970256,3,fl:jo_ln:dickinson-12,John A.,Dickinson,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8848458,0,fl:ve_ln:kottapalli-2,Venkata,Kottapalli,F,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11158346,0,fl:pr_ln:sundareson-1,Prabindh,Sundareson,U,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
8154556,3,fl:wa_ln:young-3,Wayne Douglas,Young,M,4e3f896b-16c8-11ed-9b5f-1234bde3cd05
7624221,0,fl:co_ln:case-2,Colyn S.,Case,M,094fc452-16c8-11ed-9b5f-1234bde3cd05
7508398,2,fl:st_ln:molnar-1,Steven E.,Molnar,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
9715413,1,fl:la_ln:shah-2,Lacky V.,Shah,M,c7e001c0-16c7-11ed-9b5f-1234bde3cd05
11443555,6,fl:vi_ln:kolar-1,Vinay Kumar,Kolar,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7064763,8,fl:do_ln:voorhies-1,Douglas A.,Voorhies,M,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
7613109,4,fl:sa_ln:nanda-10,Sameer,Nanda,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8738800,1,fl:pa_ln:gyugyi-1,Paul J.,Gyugyi,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11935177,3,fl:ma_ln:kettunen-2,Markus,Kettunen,M,b237ee8b-16c7-11ed-9b5f-1234bde3cd05
8760204,1,fl:st_ln:tell-1,Stephen G.,Tell,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
9165394,6,fl:yu_ln:chiang-1,Yu-Kuo,Chiang,M,90e85702-16c8-11ed-9b5f-1234bde3cd05
8578387,0,fl:pe_ln:mills-2,Peter C.,Mills,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7932912,0,fl:ja_ln:vandyke-9,James M.,Van Dyke,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
11941819,4,fl:ha_ln:seo-10,Hae-Jong,Seo,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9804885,0,fl:ge_ln:luiz-1,Gerald F.,Luiz,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
8375163,1,fl:sh_ln:keil-2,Shane J.,Keil,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11790230,4,fl:sa_ln:oh-74,Sangmin,Oh,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9264265,0,fl:li_ln:wei-101,Li-Yi,Wei,F,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
9384713,1,fl:ma_ln:overby-1,Mark A.,Overby,M,bb6d1283-16c7-11ed-9b5f-1234bde3cd05
11940947,2,fl:ja_ln:sankaran-2,Jagadeesh,Sankaran,M,c31f4b00-16c7-11ed-9b5f-1234bde3cd05
8689159,1,fl:jo_ln:poulton-1,John W.,Poulton,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
10852811,4,fl:th_ln:dewey-2,Thomas E.,Dewey,M,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
11663036,7,fl:er_ln:rock-2,Eric,Rock,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12164599,1,fl:yi_ln:xia-43,Yingda,Xia,U,99a9a88c-16c8-11ed-9b5f-1234bde3cd05
8736617,6,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
6850243,1,fl:ja_ln:margeson-1,James E.,"Margeson, III",M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7619631,0,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12149708,2,fl:ha_ln:azar-2,Hassane S.,Azar,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
11886980,1,fl:ra_ln:venkatesan-9,Rangharajan,Venkatesan,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11501467,1,fl:al_ln:majercik-1,Alexander,Majercik,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8311127,4,fl:pa_ln:chaurasia-1,Parag,Chaurasia,U,119ae6d0-16c8-11ed-9b5f-1234bde3cd05
7876327,3,fl:ka_ln:bhat-4,Karthik,Bhat,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10061526,0,fl:jo_ln:mashey-1,John,Mashey,M,c2e22c7f-16c7-11ed-9b5f-1234bde3cd05
9779533,1,fl:zi_ln:hakura-1,Ziyad S.,Hakura,M,15a22f0f-16c8-11ed-9b5f-1234bde3cd05
9134782,1,fl:sr_ln:arulanandam-1,Srinivasan,Arulanandam,U,64936498-16c8-11ed-9b5f-1234bde3cd05
7136071,0,fl:wa_ln:donovan-3,Walter E.,Donovan,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
7176878,0,fl:st_ln:lew-3,Stephen D.,Lew,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8316256,4,fl:pe_ln:su-3,Pei-Hua,Su,F,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
12027198,2,fl:vi_ln:katyal-1,Vipul,Katyal,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11347668,3,fl:sh_ln:gadre-2,Shirish,Gadre,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
8666181,0,fl:pr_ln:venkatapuram-1,Prahlad,Venkatapuram,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12307788,3,fl:ha_ln:seo-10,Hae-Jong,Seo,F,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
11645810,6,fl:ig_ln:llamas-1,Ignacio,Llamas,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
7577762,0,fl:li_ln:garlick-1,Lincoln G.,Garlick,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7370170,1,fl:ba_ln:wagner-3,Barry A.,Wagner,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9355041,4,fl:br_ln:fahs-1,Brian,Fahs,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
12142016,2,fl:sa_ln:laine-2,Samuli Matias,Laine,M,5e62b4cb-16c8-11ed-9b5f-1234bde3cd05
D978078,0,fl:hy_ln:lim-5,Hyoji Heidi,Lim,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8339406,3,fl:ca_ln:kiris-1,Cahide,Kiris,F,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11037051,3,fl:ja_ln:kautz-1,Jan,Kautz,F,0ea025b8-16c8-11ed-9b5f-1234bde3cd05
11657263,2,fl:ni_ln:puri-7,Nishant,Puri,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
11687133,1,fl:ga_ln:gorla-1,Gabriele,Gorla,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10217183,4,fl:ad_ln:weitkemper-1,Adam Clark,Weitkemper,M,fa04b8ad-16c7-11ed-9b5f-1234bde3cd05
10810784,1,fl:am_ln:jain-7,Amit,Jain,M,1e602130-16c8-11ed-9b5f-1234bde3cd05
9448125,0,fl:ab_ln:singh-10,Abhishek Ranjan,Singh,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8599202,0,fl:ju_ln:legakis-1,Justin S.,Legakis,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8219371,0,fl:sc_ln:legrand-2,Scott Michael,Le Grand,M,c18d2b53-16c7-11ed-9b5f-1234bde3cd05
10642744,2,fl:mi_ln:cornaby-2,Mike,Cornaby,M,c23317c8-16c7-11ed-9b5f-1234bde3cd05
7535959,1,fl:st_ln:eckart-1,Stefan,Eckart,M,145cee04-16c8-11ed-9b5f-1234bde3cd05
7324106,0,fl:br_ln:cabral-2,Brian Keith,Cabral,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12183037,1,fl:da_ln:weikersdorfer-1,David,Weikersdorfer,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12174034,0,fl:ro_ln:zhang-18,Ronghua,Zhang,U,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
11676326,1,fl:ja_ln:boksansky-1,Jakub,Boksansky,M,145cee04-16c8-11ed-9b5f-1234bde3cd05
11836490,3,fl:er_ln:dujardin-1,Eric,Dujardin,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7782622,1,fl:ry_ln:tong-1,Ryan C.,Tong,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10489542,1,fl:br_ln:khailany-1,Brucek Kurdo,Khailany,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10169091,5,fl:lu_ln:dunning-1,Lucien,Dunning,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12124378,2,fl:te_ln:karras-1,Tero Tapani,Karras,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
9274979,1,fl:br_ln:karuturi-1,Brahmanandam,Karuturi,M,37579623-16c8-11ed-9b5f-1234bde3cd05
9484115,12,fl:hu_ln:chen-333,Hua,Chen,M,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
7328358,0,fl:br_ln:holmer-1,Bruce,Holmer,M,c6c58bd8-16c7-11ed-9b5f-1234bde3cd05
8947432,1,fl:qi_ln:mo-1,Qi,Mo,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7613064,1,fl:an_ln:bell-14,Andrew,Bell,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
11941819,6,fl:be_ln:rodriguezhervas-1,Berta,Rodriguez Hervas,F,4affd925-16c8-11ed-9b5f-1234bde3cd05
8134928,6,fl:sa_ln:nanda-10,Sameer,Nanda,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
11722671,3,fl:sa_ln:dutta-29,Santanu,Dutta,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9311733,1,fl:er_ln:lum-1,Eric B.,Lum,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10957651,0,fl:do_ln:templeton-3,Don,Templeton,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8711156,3,fl:th_ln:kong-2,Thomas,Kong,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
10438400,3,fl:an_ln:kaplanyan-1,Anton S.,Kaplanyan,M,816d24e6-16c8-11ed-9b5f-1234bde3cd05
11675359,1,fl:ma_ln:farooq-1,Maroof Mohammed,Farooq,M,df413f99-16c7-11ed-9b5f-1234bde3cd05
6957298,0,fl:ja_ln:vandyke-9,James M.,Van Dyke,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10601409,3,fl:jo_ln:wilson-70,John M.,Wilson,M,f9d80b4b-16c7-11ed-9b5f-1234bde3cd05
8522000,1,fl:ja_ln:choquette-1,Jack,Choquette,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12255675,1,fl:yo_ln:nishi-22,Yoshinori,Nishi,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10999051,1,fl:ni_ln:nedovic-1,Nikola,Nedovic,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8605104,0,fl:da_ln:mcallister-1,David Kirk,McAllister,M,c3a0fd30-16c7-11ed-9b5f-1234bde3cd05
11893423,1,fl:gr_ln:palmer-9,Gregory Scott,Palmer,M,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
10154265,0,fl:th_ln:meier-6,Thomas,Meier,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9892669,5,fl:da_ln:luebke-3,David Patrick,Luebke,M,02bfdd25-16c8-11ed-9b5f-1234bde3cd05
