patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
8677106,utility,2014-03-18,Unanimous branch instructions in a parallel thread processor,B2,20,0,ipg140318.xml
8681169,utility,2014-03-25,Sparse texture systems and methods,B2,20,0,ipg140325.xml
8681861,utility,2014-03-25,Multistandard hardware video encoder,B2,14,0,ipg140325.xml
8683067,utility,2014-03-25,Video perspective navigation system and method,B2,19,0,ipg140325.xml
8683089,utility,2014-03-25,Method and apparatus for equalizing a bandwidth impedance mismatch between a client and an interface,B1,23,0,ipg140325.xml
8683126,utility,2014-03-25,Optimal use of buffer space by a storage controller which writes retrieved data directly to a memory,B2,22,0,ipg140325.xml
8683132,utility,2014-03-25,Memory controller for sequentially prefetching data for a processor of a computer system,B1,25,0,ipg140325.xml
8683184,utility,2014-03-25,Multi context execution on a video processor,B1,21,0,ipg140325.xml
8683293,utility,2014-03-25,Method and system for fast two bit error correction,B2,21,0,ipg140325.xml
8687008,utility,2014-04-01,Latency tolerant system for executing video processing operations,B2,19,0,ipg140401.xml
8687010,utility,2014-04-01,Arbitrary size texture palettes for use in graphics systems,B1,38,0,ipg140401.xml
8687503,utility,2014-04-01,Technique for identifying a failed network interface card within a team of network interface cards,B2,21,0,ipg140401.xml
8687639,utility,2014-04-01,Method and system for ordering posted packets and non-posted packets transfer,B2,21,0,ipg140401.xml
8687875,utility,2014-04-01,Comparator based acceleration for media quantization,B2,21,0,ipg140401.xml
8689159,utility,2014-04-01,Redundancy for on-chip interconnect,B1,20,0,ipg140401.xml
8692829,utility,2014-04-08,Calculation of plane equations after determination of Z-buffer visibility,B2,17,0,ipg140408.xml
8692837,utility,2014-04-08,Screen compression for mobile applications,B1,20,0,ipg140408.xml
8692844,utility,2014-04-08,Method and system for efficient antialiased rendering,B1,39,0,ipg140408.xml
8694688,utility,2014-04-08,Disk controller for implementing efficient disk I/O for a computer system,B2,6,0,ipg140408.xml
8694697,utility,2014-04-08,Rescindable instruction dispatcher,B1,12,0,ipg140408.xml
8694750,utility,2014-04-08,Method and system for data structure management,B2,21,0,ipg140408.xml
8694955,utility,2014-04-08,Flow and methodology to find TDP power efficiency,B2,20,0,ipg140408.xml
8698305,utility,2014-04-15,Multi-configuration GPU interface device,B1,22,0,ipg140415.xml
8698542,utility,2014-04-15,"System, method, and computer program product for performing level shifting",B1,16,0,ipg140415.xml
8698802,utility,2014-04-15,Hermite gregory patch for watertight tessellation,B2,20,0,ipg140415.xml
8698808,utility,2014-04-15,Conversion of dashed strokes into quadratic Bèzier segment sequences,B2,20,0,ipg140415.xml
8698811,utility,2014-04-15,Nested boustrophedonic patterns for rasterization,B1,20,0,ipg140415.xml
8698814,utility,2014-04-15,Programmable compute engine screen mapping,B1,21,0,ipg140415.xml
8698816,utility,2014-04-15,Graphics processing systems with multiple processors connected in a ring topology,B2,19,0,ipg140415.xml
8698817,utility,2014-04-15,Video processor having scalar and vector components,B2,21,0,ipg140415.xml
8698819,utility,2014-04-15,Software assisted shader merging,B1,20,0,ipg140415.xml
8698823,utility,2014-04-15,System and method for deadlock-free pipelining,B2,20,0,ipg140415.xml
8698825,utility,2014-04-15,"System, method, and computer program product for optimizing use of a vertex cache",B1,14,0,ipg140415.xml
8698836,utility,2014-04-15,"System, method, and computer program product for optimizing stratified sampling associated with stochastic transparency",B2,18,0,ipg140415.xml
8698837,utility,2014-04-15,Path rendering with path clipping,B2,20,0,ipg140415.xml
8698908,utility,2014-04-15,Efficient method for reducing noise and blur in a composite still image from a rolling shutter camera,B2,11,0,ipg140415.xml
8698917,utility,2014-04-15,Reducing computational complexity in determining an illuminant of a scene,B2,9,0,ipg140415.xml
8698918,utility,2014-04-15,Automatic white balancing for photography,B2,20,0,ipg140415.xml
8699218,utility,2014-04-15,Portable computer system,B2,21,0,ipg140415.xml
8700387,utility,2014-04-15,Method and system for efficient transcoding of audio data,B2,27,0,ipg140415.xml
8700808,utility,2014-04-15,Hardware support system for accelerated disk I/O,B2,5,0,ipg140415.xml
8700862,utility,2014-04-15,Compression status bit cache and backing store,B2,24,0,ipg140415.xml
8700865,utility,2014-04-15,Compressed data access system and method,B1,19,0,ipg140415.xml
8700877,utility,2014-04-15,Address mapping for a parallel thread processor,B2,20,0,ipg140415.xml
8700883,utility,2014-04-15,Memory access techniques providing for override of a page table,B1,20,0,ipg140415.xml
8700925,utility,2014-04-15,Regulating power using a fuzzy logic control system,B2,18,0,ipg140415.xml
8701057,utility,2014-04-15,"Design, layout, and manufacturing techniques for multivariant integrated circuits",B2,8,0,ipg140415.xml
8701091,utility,2014-04-15,Method and system for providing a generic console interface for a graphics application,B1,20,0,ipg140415.xml
8704275,utility,2014-04-22,Semiconductor die micro electro-mechanical switch management method,B2,20,0,ipg140422.xml
8704826,utility,2014-04-22,Primitive re-ordering between world-space and screen-space pipelines with buffer limited processing,B1,20,0,ipg140422.xml
8704830,utility,2014-04-22,System and method for path rendering with multiple stencil samples per color sample,B2,24,0,ipg140422.xml
8704834,utility,2014-04-22,Synchronization of video input data streams and video output data streams,B2,19,0,ipg140422.xml
8704835,utility,2014-04-22,"Distributed clip, cull, viewport transform and perspective correction",B1,19,0,ipg140422.xml
8704836,utility,2014-04-22,Distributing primitives to multiple rasterizers,B1,21,0,ipg140422.xml
8705630,utility,2014-04-22,Adapting one type of encoder to another type of encoder,B2,20,0,ipg140422.xml
8706874,utility,2014-04-22,Remote configuration of a hardware setting on one or more target computing device(s),B2,20,0,ipg140422.xml
8706917,utility,2014-04-22,General purpose input/output controller,B1,33,0,ipg140422.xml
8706975,utility,2014-04-22,Memory access management block bind system and method,B1,18,0,ipg140422.xml
8707011,utility,2014-04-22,Memory access techniques utilizing a set-associative translation lookaside buffer,B1,11,0,ipg140422.xml
8707081,utility,2014-04-22,Memory clock slowdown,B2,20,0,ipg140422.xml
8711155,utility,2014-04-29,Early kill removal graphics processing system and method,B2,32,0,ipg140429.xml
8711156,utility,2014-04-29,Method and system for remapping processing elements in a pipeline of a graphics processing unit,B1,29,0,ipg140429.xml
8711161,utility,2014-04-29,Functional component compensation reconfiguration system and method,B1,20,0,ipg140429.xml
8711167,utility,2014-04-29,Method and apparatus for generating images using a color field sequential display,B2,25,0,ipg140429.xml
8712183,utility,2014-04-29,System and method for performing image correction,B2,20,0,ipg140429.xml
8713262,utility,2014-04-29,Managing a spinlock indicative of exclusive access to a system resource,B2,16,0,ipg140429.xml
8717370,utility,2014-05-06,Method and system for automatically analyzing GPU test results,B2,17,0,ipg140506.xml
8717371,utility,2014-05-06,Transitioning between operational modes in a hybrid graphics system,B1,20,0,ipg140506.xml
8717372,utility,2014-05-06,Transitioning between operational modes in a hybrid graphics system,B1,18,0,ipg140506.xml
8718175,utility,2014-05-06,Channel quality indicator,B2,20,0,ipg140506.xml
8719585,utility,2014-05-06,Secure update of boot image without knowledge of secure key,B2,18,0,ipg140506.xml
8723231,utility,2014-05-13,Semiconductor die micro electro-mechanical switch management system and method,B1,15,0,ipg140513.xml
8723571,utility,2014-05-13,Digital frequency locked loop,B2,19,0,ipg140513.xml
8723577,utility,2014-05-13,Spreading a clock signal,B2,25,0,ipg140513.xml
8723865,utility,2014-05-13,System and method for rendering a volumetric shadow,B1,22,0,ipg140513.xml
8723969,utility,2014-05-13,Compensating for undesirable camera shakes during video capture,B2,21,0,ipg140513.xml
8724483,utility,2014-05-13,Loopback configuration for bi-directional interfaces,B2,18,0,ipg140513.xml
8724694,utility,2014-05-13,On-the spot deblocker in a decoding pipeline,B2,19,0,ipg140513.xml
8724702,utility,2014-05-13,Methods and systems for motion estimation used in video coding,B1,31,0,ipg140513.xml
8724895,utility,2014-05-13,Techniques for reducing color artifacts in digital images,B2,19,0,ipg140513.xml
8725504,utility,2014-05-13,Inverse quantization in audio decoding,B1,21,0,ipg140513.xml
8725990,utility,2014-05-13,"Configurable SIMD engine with high, low and mixed precision modes",B1,21,0,ipg140513.xml
8726124,utility,2014-05-13,Cyclic redundancy check generation via distributed time multiplexed linear feedback shift registers,B2,20,0,ipg140513.xml
8726125,utility,2014-05-13,Reducing interpolation error,B1,20,0,ipg140513.xml
8726205,utility,2014-05-13,Optimized simulation technique for design verification of an electronic circuit,B1,20,0,ipg140513.xml
8726279,utility,2014-05-13,System for multi threaded multi processor sharing of asynchronous hardware units,B2,16,0,ipg140513.xml
8726283,utility,2014-05-13,Deadlock avoidance skid buffer,B1,20,0,ipg140513.xml
8730249,utility,2014-05-20,Parallel array architecture for a graphics processor,B2,17,0,ipg140520.xml
8730252,utility,2014-05-20,"System, method and computer program product for bump mapping",B1,26,0,ipg140520.xml
8730253,utility,2014-05-20,Decomposing cubic Bezier segments for tessellation-free stencil filling,B2,20,0,ipg140520.xml
8731051,utility,2014-05-20,Forward and inverse quantization of data for video compression,B1,19,0,ipg140520.xml
8731071,utility,2014-05-20,System for performing finite input response (FIR) filtering in motion estimation,B1,19,0,ipg140520.xml
8731694,utility,2014-05-20,Portable device with freefall detection or audio processing subsystem and freefall detection or audio processing method,B2,19,0,ipg140520.xml
8732350,utility,2014-05-20,Method and system for improving direct memory access offload,B2,20,0,ipg140520.xml
8732496,utility,2014-05-20,Method and apparatus to support a self-refreshing display device coupled to a graphics controller,B2,20,0,ipg140520.xml
8732576,utility,2014-05-20,Operating system providing multi-touch support for applications in a mobile device,B2,26,0,ipg140520.xml
8732644,utility,2014-05-20,Micro electro mechanical switch system and method for testing and configuring semiconductor functional circuits,B1,21,0,ipg140520.xml
8732711,utility,2014-05-20,Two-level scheduler for multi-threaded processing,B2,19,0,ipg140520.xml
8732713,utility,2014-05-20,Thread group scheduler for computing on a parallel thread processor,B2,20,0,ipg140520.xml
8736617,utility,2014-05-27,Hybrid graphic display,B2,20,0,ipg140527.xml
8736620,utility,2014-05-27,Kill bit graphics processing system and method,B2,31,0,ipg140527.xml
8736623,utility,2014-05-27,Programmable DMA engine for implementing memory transfers and video processing for a video processor,B1,20,0,ipg140527.xml
8736624,utility,2014-05-27,Conditional execution flag in graphics applications,B1,17,0,ipg140527.xml
8736628,utility,2014-05-27,Single thread graphics processing system and method,B1,10,0,ipg140527.xml
8737832,utility,2014-05-27,Flicker band automated detection system and method,B1,27,0,ipg140527.xml
8738382,utility,2014-05-27,Audio feedback time shift filter system and method,B1,13,0,ipg140527.xml
8738580,utility,2014-05-27,Copying files from one directory to another,B2,10,0,ipg140527.xml
8738800,utility,2014-05-27,Data structures and state tracking for network protocol processing,B1,13,0,ipg140527.xml
8738852,utility,2014-05-27,Memory controller and a dynamic random access memory interface,B2,17,0,ipg140527.xml
8738891,utility,2014-05-27,Methods and systems for command acceleration in a video processor via translation of scalar instructions into vector instructions,B1,19,0,ipg140527.xml
8738945,utility,2014-05-27,Using non-lossless compression to save power,B2,20,0,ipg140527.xml
8738990,utility,2014-05-27,Cyclic redundancy check generation via distributed time multiplexed linear feedback shift registers,B2,20,0,ipg140527.xml
8742796,utility,2014-06-03,Low energy flip-flops,B2,19,0,ipg140603.xml
8743019,utility,2014-06-03,System and method for abstracting computer displays across a host-client network,B1,33,0,ipg140603.xml
8743142,utility,2014-06-03,Unified data fetch graphics processing system and method,B1,9,0,ipg140603.xml
8745200,utility,2014-06-03,Testing operation of processors setup to operate in different modes,B2,22,0,ipg140603.xml
8745366,utility,2014-06-03,Method and apparatus to support a self-refreshing display device coupled to a graphics controller,B2,20,0,ipg140603.xml
8749561,utility,2014-06-10,Method and system for coordinated data execution using a primary graphics processor and a secondary graphics processor,B1,34,0,ipg140610.xml
8749562,utility,2014-06-10,Sharing binding groups between shaders,B1,20,0,ipg140610.xml
8749564,utility,2014-06-10,Barrier commands in a cache tiling architecture,B2,23,0,ipg140610.xml
8749576,utility,2014-06-10,Method and system for implementing multiple high precision and low precision interpolators for a graphics pipeline,B2,16,0,ipg140610.xml
8749662,utility,2014-06-10,System and method for lens shading image correction,B2,20,0,ipg140610.xml
8751771,utility,2014-06-10,Efficient implementation of arrays of structures on SIMT and SIMD architectures,B2,20,0,ipg140610.xml
8751825,utility,2014-06-10,Content server and method of storing content,B1,20,0,ipg140610.xml
8752018,utility,2014-06-10,Emitting coherent output from multiple threads for printf,B2,19,0,ipg140610.xml
8756482,utility,2014-06-17,Efficient encoding/decoding of a sequence of data frames,B2,20,0,ipg140617.xml
8760204,utility,2014-06-24,Variation-tolerant periodic synchronizer,B2,21,0,ipg140624.xml
8760455,utility,2014-06-24,Restart index that sets a topology,B2,24,0,ipg140624.xml
8760460,utility,2014-06-24,Hardware-managed virtual buffers using a shared memory for load distribution,B1,23,0,ipg140624.xml
8760535,utility,2014-06-24,Reducing computational complexity in determining an illuminant of a scene,B2,4,0,ipg140624.xml
8761046,utility,2014-06-24,Communication system and method,B2,34,0,ipg140624.xml
8761253,utility,2014-06-24,Intra prediction mode search scheme,B2,18,0,ipg140624.xml
8761538,utility,2014-06-24,Measurement-based and scalable deblock filtering of image data,B2,14,0,ipg140624.xml
8762214,utility,2014-06-24,Configuration based hierarchical product selection and product e-commerce agent management,B1,20,0,ipg140624.xml
8762444,utility,2014-06-24,Fast condition code generation for arithmetic logic unit,B2,18,0,ipg140624.xml
8762759,utility,2014-06-24,Responding to interrupts while in a reduced power state,B2,16,0,ipg140624.xml
8762761,utility,2014-06-24,Engine level power gating arbitration techniques,B2,16,0,ipg140624.xml
8766988,utility,2014-07-01,Providing pipeline state through constant buffers,B2,24,0,ipg140701.xml
8766989,utility,2014-07-01,Method and system for dynamically adding and removing display modes coordinated across multiple graphics processing units,B2,14,0,ipg140701.xml
8768160,utility,2014-07-01,Flicker band automated detection system and method,B2,20,0,ipg140701.xml
8768494,utility,2014-07-01,System and method for generating policy-based audio,B1,7,0,ipg140701.xml
8768642,utility,2014-07-01,System and method for remotely configuring semiconductor functional circuits,B2,17,0,ipg140701.xml
8769413,utility,2014-07-01,"System, method and computer program product for a multifunction toolbar for internet browsers",B2,47,0,ipg140701.xml
8769463,utility,2014-07-01,System and process for automatic clock routing in an application specific integrated circuit,B2,20,0,ipg140701.xml
8769569,utility,2014-07-01,"System, method, and computer program product for transcoding or transrating video content for delivery over a wide area network",B1,21,0,ipg140701.xml
8773422,utility,2014-07-08,"System, method, and computer program product for grouping linearly ordered primitives",B1,24,0,ipg140708.xml
8773439,utility,2014-07-08,Approximation of stroked higher-order curved segments by quadratic bèzier curve segments,B2,17,0,ipg140708.xml
8773443,utility,2014-07-08,Compression for co-processing techniques on heterogeneous graphics processing units,B2,20,0,ipg140708.xml
8773445,utility,2014-07-08,Method and system for blending rendered images from multiple applications,B2,9,0,ipg140708.xml
8773447,utility,2014-07-08,Tag logic scoreboarding in a graphics pipeline,B1,20,0,ipg140708.xml
8775112,utility,2014-07-08,System and method for increasing die yield,B2,16,0,ipg140708.xml
8775229,utility,2014-07-08,Method of correcting a project schedule,B1,10,0,ipg140708.xml
8775494,utility,2014-07-08,System and method for testing whether a result is correctly rounded,B2,24,0,ipg140708.xml
8775704,utility,2014-07-08,Method and system for communication between a secondary processor and an auxiliary display subsystem of a notebook,B2,49,0,ipg140708.xml
8775777,utility,2014-07-08,Techniques for sourcing immediate values from a VLIW,B2,19,0,ipg140708.xml
8775843,utility,2014-07-08,Power management with dynamic frequency adjustments,B2,20,0,ipg140708.xml
8775997,utility,2014-07-08,System and method for testing and configuring semiconductor functional circuits,B2,30,0,ipg140708.xml
8776030,utility,2014-07-08,Partitioning CUDA code for execution by a general purpose processor,B2,22,0,ipg140708.xml
8779793,utility,2014-07-15,System and method for temperature cycling,B2,21,0,ipg140715.xml
8780122,utility,2014-07-15,Techniques for transferring graphics data from system memory to a discrete GPU,B2,20,0,ipg140715.xml
8780123,utility,2014-07-15,Interrupt handling techniques in the rasterizer of a GPU,B2,18,0,ipg140715.xml
8780128,utility,2014-07-15,Contiguously packed data,B2,5,0,ipg140715.xml
8782291,utility,2014-07-15,Notebook having secondary processor coupled by a multiplexer to a content source or disk drive,B2,20,0,ipg140715.xml
8782349,utility,2014-07-15,System and method for maintaining cache coherency across a serial interface bus using a snoop request and complete message,B2,20,0,ipg140715.xml
8782611,utility,2014-07-15,Visual inspection and debugging of threads in parallel computing systems,B1,20,0,ipg140715.xml
8786345,utility,2014-07-22,Single-trigger low-energy flip-flop circuit,B2,17,0,ipg140722.xml
8786478,utility,2014-07-22,Circuit for implementing a continuous-time deglitching technique for digital analog converters,B1,20,0,ipg140722.xml
8786600,utility,2014-07-22,System and method for constructing a displacement-mapped surface representation,B1,11,0,ipg140722.xml
8786606,utility,2014-07-22,Point containment for quadratic Bèzier strokes,B2,20,0,ipg140722.xml
8786618,utility,2014-07-22,Shader program headers,B2,22,0,ipg140722.xml
8787445,utility,2014-07-22,Allocation of available bits to represent different portions of video frames captured in a sequence,B2,11,0,ipg140722.xml
8787464,utility,2014-07-22,Hadamard transformation of data for video compression,B1,20,0,ipg140722.xml
8787472,utility,2014-07-22,Wireless communication unit and method for channel estimation,B2,19,0,ipg140722.xml
8787577,utility,2014-07-22,Method and system for wireless transmission of content,B2,15,0,ipg140722.xml
8788425,utility,2014-07-22,Method and system for accessing content on demand,B1,20,0,ipg140722.xml
8788692,utility,2014-07-22,Method and system for broadcasting live data over a network,B2,16,0,ipg140722.xml
8788761,utility,2014-07-22,System and method for explicitly managing cache coherence,B2,18,0,ipg140722.xml
8788996,utility,2014-07-22,System and method for configuring semiconductor functional circuits,B2,31,0,ipg140722.xml
8789006,utility,2014-07-22,"System, method, and computer program product for testing an integrated circuit from a command line",B2,20,0,ipg140722.xml
8793091,utility,2014-07-29,System and method for integrated circuit calibration,B2,26,0,ipg140729.xml
8797340,utility,2014-08-05,"System, method, and computer program product for modifying a pixel value as a function of a display duration estimate",B2,15,0,ipg140805.xml
8798140,utility,2014-08-05,Encoding video frames in a video encoder,B2,7,0,ipg140805.xml
8798157,utility,2014-08-05,Forward and inverse transformation of data for video compression,B1,19,0,ipg140805.xml
8799425,utility,2014-08-05,Configuring display properties of display units on remote systems,B2,20,0,ipg140805.xml
8800051,utility,2014-08-05,System and method for private information communication from a browser to a driver,B2,14,0,ipg140805.xml
8803879,utility,2014-08-12,Omnidirectional shadow texture mapping,B1,20,0,ipg140812.xml
8804437,utility,2014-08-12,Column select multiplexer and method for static random-access memory and computer memory subsystem employing the same,B2,18,0,ipg140812.xml
8804580,utility,2014-08-12,Apparatus and method for communicating signaling information,B2,31,0,ipg140812.xml
8806100,utility,2014-08-12,Synchronizing multiple USB controllers to reduce power,B1,20,0,ipg140812.xml
8810584,utility,2014-08-19,Smart power management in graphics processing unit (GPU) based cluster computing during predictably occurring idle time,B2,20,0,ipg140819.xml
8810592,utility,2014-08-19,Vertex attribute buffer for inline immediate attributes and constants,B2,17,0,ipg140819.xml
8812892,utility,2014-08-19,Hardware WCK2CK training engine using meta-EDC sweeping and adjustably accurate voting algorithm for clock phase detection,B1,21,0,ipg140819.xml
8813019,utility,2014-08-19,Optimized design verification of an electronic circuit,B1,20,0,ipg140819.xml
8817031,utility,2014-08-26,Distributed stream output in a parallel processing unit,B2,20,0,ipg140826.xml
8817035,utility,2014-08-26,Texture pipeline context switch,B2,20,0,ipg140826.xml
8817894,utility,2014-08-26,Method and device for sending signals between a radio frequency circuit and a baseband circuit,B2,24,0,ipg140826.xml
8823724,utility,2014-09-02,Sparse texture systems and methods,B2,20,0,ipg140902.xml
8823725,utility,2014-09-02,"System, method, and computer program product for determining a duty cycle for a pixel",B1,14,0,ipg140902.xml
8824530,utility,2014-09-02,Communication system and method,B1,19,0,ipg140902.xml
8825015,utility,2014-09-02,Accessing web pages on communication paths with low bandwidth,B2,16,0,ipg140902.xml
8826048,utility,2014-09-02,Regulating power within a shared budget,B2,23,0,ipg140902.xml
8830110,utility,2014-09-09,Window-enabled time-to-digital converter and method of detecting phase of a reference signal,B1,20,0,ipg140909.xml
8830341,utility,2014-09-09,Selection of an optimum image in burst mode in a digital camera,B2,14,0,ipg140909.xml
8831005,utility,2014-09-09,Processing data units,B2,20,0,ipg140909.xml
8831099,utility,2014-09-09,Selecting a macroblock encoding mode by using raw data to compute intra cost,B2,18,0,ipg140909.xml
8832346,utility,2014-09-09,Data packing and unpacking engine,B2,16,0,ipg140909.xml
8832671,utility,2014-09-09,Conflict-free register allocation,B1,23,0,ipg140909.xml
8836517,utility,2014-09-16,Method and system for monitoring the thermal dissipation of a computer processing unit,B2,26,0,ipg140916.xml
8837161,utility,2014-09-16,Multi-configuration processor-memory substrate device,B2,12,0,ipg140916.xml
8838665,utility,2014-09-16,Fast condition code generation for arithmetic logic unit,B2,10,0,ipg140916.xml
8839006,utility,2014-09-16,Power consumption reduction systems and methods,B2,17,0,ipg140916.xml
8839039,utility,2014-09-16,Initialization of GPU using ROM-based initialization unit and programmable microcontroller,B2,20,0,ipg140916.xml
8841953,utility,2014-09-23,Low clock energy double-edge-triggered flip-flop circuit,B2,22,0,ipg140923.xml
8842030,utility,2014-09-23,Sigma-delta analog to digital converter with improved feedback,B1,16,0,ipg140923.xml
8842114,utility,2014-09-23,"System, method, and computer program product for adjusting a depth of displayed objects within a region of a display",B1,19,0,ipg140923.xml
8842526,utility,2014-09-23,Error recovery,B2,29,0,ipg140923.xml
8842931,utility,2014-09-23,"System, method, and computer program product for reducing noise in an image using depth-based sweeping over image samples",B2,25,0,ipg140923.xml
8847957,utility,2014-09-30,"Divide-and-conquer system, method, and computer program product for providing photon mapping",B1,15,0,ipg140930.xml
8848458,utility,2014-09-30,Fast-bypass memory circuit,B2,20,0,ipg140930.xml
8849051,utility,2014-09-30,Decoding variable length codes in JPEG applications,B2,18,0,ipg140930.xml
8850252,utility,2014-09-30,USB host wake from sleep state for mobile devices,B2,17,0,ipg140930.xml
8850371,utility,2014-09-30,Enhanced clock gating in retimed modules,B2,20,0,ipg140930.xml
8850436,utility,2014-09-30,Opcode-specified predicatable warp post-synchronization,B2,22,0,ipg140930.xml
8854123,utility,2014-10-07,On-package multiprocessor ground-referenced single-ended interconnect,B1,21,0,ipg141007.xml
8854364,utility,2014-10-07,Tight depth range occlusion prediction system and method,B1,18,0,ipg141007.xml
8854380,utility,2014-10-07,System and method for rendering and displaying high-resolution images,B2,20,0,ipg141007.xml
8856499,utility,2014-10-07,Reducing instruction execution passes of data groups through a data operation unit,B1,16,0,ipg141007.xml
8856744,utility,2014-10-07,HDMI-muxed debug cable methods and apparatuses,B2,12,0,ipg141007.xml
8858327,utility,2014-10-14,Method and device for providing a game,B2,18,0,ipg141014.xml
8860497,utility,2014-10-14,Oxide stress reduction for a cascode stack circuit,B1,20,0,ipg141014.xml
8860722,utility,2014-10-14,Early Z scoreboard tracking system and method,B2,17,0,ipg141014.xml
8860725,utility,2014-10-14,"System, method, and computer program product for deterministically simulating light transport",B2,20,0,ipg141014.xml
8860737,utility,2014-10-14,Programmable graphics processor for multithreaded execution of programs,B2,17,0,ipg141014.xml
8860741,utility,2014-10-14,Graphics processor with memory management unit and cache coherent link,B1,15,0,ipg141014.xml
8860742,utility,2014-10-14,Coverage caching,B2,20,0,ipg141014.xml
8860743,utility,2014-10-14,Sparse texture systems and methods,B2,18,0,ipg141014.xml
8860766,utility,2014-10-14,"System, method, and computer program product for determining one or more contact points between a pair of objects",B2,20,0,ipg141014.xml
8861290,utility,2014-10-14,System and method for performing SRAM write assist,B2,20,0,ipg141014.xml
8861586,utility,2014-10-14,Adaptive deblocking in a decoding pipeline,B2,15,0,ipg141014.xml
8862091,utility,2014-10-14,Method and apparatus for generating emergency alert notifications on mobile devices,B2,20,0,ipg141014.xml
8862823,utility,2014-10-14,Compression status caching,B1,23,0,ipg141014.xml
8866511,utility,2014-10-21,Matrix phase detector,B2,18,0,ipg141021.xml
8866528,utility,2014-10-21,Dual flip-flop circuit,B2,19,0,ipg141021.xml
8866833,utility,2014-10-21,"System, method, and computer program product for providing a dynamic display refresh",B2,26,0,ipg141021.xml
8867605,utility,2014-10-21,Second deblocker in a decoding pipeline,B2,14,0,ipg141021.xml
8868078,utility,2014-10-21,Selecting between radio access technologies,B2,22,0,ipg141021.xml
8868838,utility,2014-10-21,Multi-class data cache policies,B1,21,0,ipg141021.xml
8868925,utility,2014-10-21,Method and apparatus for the secure processing of confidential content within a virtual machine of a processor,B2,22,0,ipg141021.xml
8872754,utility,2014-10-28,"System, method, and computer program product for controlling stereo glasses shutters",B2,21,0,ipg141028.xml
8872824,utility,2014-10-28,"System, method, and computer program product for performing shadowing utilizing shadow maps and ray tracing",B1,18,0,ipg141028.xml
8872827,utility,2014-10-28,Shadow softening graphics processing unit and method,B2,20,0,ipg141028.xml
8872833,utility,2014-10-28,Integrated circuit configuration system and method,B2,34,0,ipg141028.xml
8872896,utility,2014-10-28,"Hardware-based system, method, and computer program product for synchronizing stereo signals",B1,20,0,ipg141028.xml
8872969,utility,2014-10-28,Dynamic relative adjustment of a color parameter of at least a portion of a video frame/image and/or a color parameter of at least a portion of a subtitle associated therewith prior to rendering thereof on a display unit,B1,20,0,ipg141028.xml
8873237,utility,2014-10-28,Embedded heat pipe in a hybrid cooling system,B2,18,0,ipg141028.xml
8873625,utility,2014-10-28,Enhanced compression in representing non-frame-edge blocks of image frames,B2,20,0,ipg141028.xml
8874844,utility,2014-10-28,Padding buffer requests to avoid reads of invalid data,B1,24,0,ipg141028.xml
8875121,utility,2014-10-28,Framework for multi-type and multi-location firmware updates and hardware feature updates through a single interface protocol,B2,20,0,ipg141028.xml
8875309,utility,2014-10-28,Content server and method of providing content therefrom,B1,14,0,ipg141028.xml
8878849,utility,2014-11-04,Horizon split ambient occlusion,B2,12,0,ipg141104.xml
8878856,utility,2014-11-04,"System, method, and computer program product for depicting a body of water utilizing a height field and particles",B1,24,0,ipg141104.xml
8878904,utility,2014-11-04,"System, method, and computer program product for increasing an LCD display vertical blanking interval",B2,32,0,ipg141104.xml
8879350,utility,2014-11-04,System and method for tuning a supply voltage for data retention,B2,20,0,ipg141104.xml
8879491,utility,2014-11-04,Wireless terminal for transmitting packets of different types,B2,20,0,ipg141104.xml
8879681,utility,2014-11-04,System and method for determining a time for safely sampling a signal of a clock domain,B2,21,0,ipg141104.xml
8879699,utility,2014-11-04,Communication system and method,B1,21,0,ipg141104.xml
8880789,utility,2014-11-04,Optimal power usage in decoding a content stream stored in a secondary storage,B2,20,0,ipg141104.xml
8886501,utility,2014-11-11,Method of simulating deformable object using geometrically motivated model,B2,18,0,ipg141111.xml
8890573,utility,2014-11-18,"Clock gating latch, method of operation thereof and integrated circuit employing the same",B2,20,0,ipg141118.xml
8893016,utility,2014-11-18,Using a graphics system to enable a multi-user computer system,B2,18,0,ipg141118.xml
8893299,utility,2014-11-18,Content keys for authorizing access to content,B1,27,0,ipg141118.xml
8897352,utility,2014-11-25,Multipass approach for performing channel equalization training,B2,19,0,ipg141125.xml
8897365,utility,2014-11-25,Video rate control processor for a video encoding process,B2,9,0,ipg141125.xml
8897750,utility,2014-11-25,Recovery from aborted integrity protection change,B2,33,0,ipg141125.xml
8897829,utility,2014-11-25,Controlling transmit power in a wireless device,B2,20,0,ipg141125.xml
8904068,utility,2014-12-02,Virtual memory structure for coprocessors having memory allocation limitations,B2,20,0,ipg141202.xml
8907975,utility,2014-12-09,Sampled digital video communication system and method,B1,18,0,ipg141209.xml
8909746,utility,2014-12-09,System and method for operating system installation on a diskless computing platform,B2,15,0,ipg141209.xml
8910191,utility,2014-12-09,Encoder and decoder driver development techniques,B2,18,0,ipg141209.xml
8913653,utility,2014-12-16,Efficient equalizer coefficient computation,B2,20,0,ipg141216.xml
8917271,utility,2014-12-23,Redistribution of generated geometric primitives,B2,24,0,ipg141223.xml
8917760,utility,2014-12-23,Manufacturing process,B2,22,0,ipg141223.xml
8918440,utility,2014-12-23,Data decompression with extra precision,B2,18,0,ipg141223.xml
